port, timestamp,snr,signal,noise,ms
p1,1764317746.0365,3.512,-58.27,-76.54,18.21
p1,1764317746.0585,3.518,-58.24,-76.25,17.94
p1,1764317746.1755,3.513,-57.87,-76.11,18.18
p1,1764317746.3075,3.515,-58.26,-76.92,18.6
p1,1764317756.1360,3.514,-58.4,-75.74,17.26
p1,1764317756.1578,3.514,-58.21,-77.14,18.87
p1,1764317756.1580,-4.662,-67.42,-77.82,9.991
p1,1764317756.2750,3.512,-58.12,-77.09,18.92
p1,1764317756.4068,3.518,-58.23,-76.74,18.46
G,1764317758,13.06907,-16.747471667,19
C,1764317759.005,5,0
p1,1764317766.2353,3.513,-58.1,-76.6,18.44
p1,1764317766.2573,3.519,-58.39,-76.99,18.55
p1,1764317766.3745,3.515,-57.97,-76.54,18.51
p1,1764317766.5063,3.519,-58.33,-77.19,18.81
p1,1764317776.3347,3.513,-58.35,-76.18,17.76
p1,1764317776.3567,3.519,-58.49,-76.75,18.19
p1,1764317776.4740,3.514,-58.1,-76.46,18.3
p1,1764317776.6058,3.507,-58.17,-76.95,18.72
p1,1764317786.4343,3.509,-58.29,-76.75,18.39
p1,1764317786.4563,3.518,-58.22,-76.84,18.56
p1,1764317786.5732,3.515,-58.31,-76.33,17.96
p1,1764317786.7052,3.511,-58.3,-76.65,18.28
p1,1764317796.5335,-4.663,-67.92,-77.61,9.191
p1,1764317796.5338,3.514,-58.05,-76.68,18.56
p1,1764317796.5555,3.513,-58.46,-76.73,18.2
p1,1764317796.6727,3.515,-58.05,-76.7,18.6
p1,1764317796.8045,3.513,-57.98,-76.58,18.54
C,1764317799.004,4,0
p1,1764317806.6330,3.51,-58.39,-76.42,17.96
p1,1764317806.6550,3.52,-57.96,-76.71,18.69
p1,1764317806.7723,3.516,-58.4,-76.38,17.91
p1,1764317806.9040,3.515,-58.24,-76.56,18.26
p1,1764317816.7325,3.509,-58.45,-76.35,17.83
p1,1764317816.7545,3.513,-57.99,-76.24,18.18
p1,1764317816.8717,3.518,-58.27,-76.18,17.84
p1,1764317817.0035,3.511,-58.72,-76.98,18.19
G,1764317818,13.06907,-16.747471667,18.9
C,1764317819.007,5,0
p1,1764317826.8320,3.512,-57.94,-76.68,18.68
p1,1764317826.8540,3.505,-58.37,-76.57,18.13
p1,1764317826.9710,3.515,-58.16,-76.65,18.43
p1,1764317827.1030,3.517,-58.29,-76.76,18.41
p1,1764317836.9312,3.515,-58.34,-76.54,18.14
p1,1764317836.9532,3.514,-58.26,-76.73,18.41
p1,1764317837.0705,3.511,-58.28,-76.19,17.83
p1,1764317837.2022,3.515,-58.65,-76.4,17.67
C,1764317839.007,4,0
p1,1764317847.0307,3.511,-58.38,-76.57,18.12
p1,1764317847.0527,3.518,-58.14,-76.14,17.92
p1,1764317847.1700,3.514,-58.14,-77.03,18.84
p1,1764317847.3017,3.512,-58.34,-76.65,18.25
p1,1764317857.1302,3.514,-58.17,-76.54,18.31
p1,1764317857.1522,3.517,-58.04,-76.53,18.43
p1,1764317857.2695,3.513,-58.33,-76.28,17.89
p1,1764317857.4012,3.515,-58.01,-77.25,19.19
p1,1764317867.2297,3.519,-57.99,-76.58,18.52
p1,1764317867.2517,3.513,-58.32,-76.46,18.08
p1,1764317867.3687,3.52,-58.02,-76.42,18.34
p1,1764317867.3689,-4.723,-67.72,-77.16,8.919
p1,1764317867.5007,3.511,-58.12,-76.34,18.15
p1,1764317877.3289,-4.671,-68.53,-76.9,7.696
p1,1764317877.3292,3.519,-58.88,-76.38,17.42
p1,1764317877.3509,3.515,-59.14,-75.68,16.44
p1,1764317877.4682,3.513,-59.15,-75.8,16.56
p1,1764317877.6002,3.522,-59.18,-76.37,17.11
G,1764317878,13.06907,-16.747475,18.7
C,1764317879.002,5,0
p1,1764317887.4285,3.512,-58.37,-76.38,17.95
p1,1764317887.4504,3.517,-58.42,-77.53,19.06
p1,1764317887.5677,3.512,-58.62,-76.74,18.05
p1,1764317887.6994,3.514,-58.42,-76.1,17.61
p1,1764317897.5280,3.513,-58.17,-76.52,18.29
p1,1764317897.5499,3.518,-58.39,-76.92,18.47
p1,1764317897.6672,3.514,-58.19,-76.32,18.07
p1,1764317897.7989,3.509,-57.96,-77.03,19.01
C,1764317899.004,4,0
p1,1764317907.6274,3.518,-58.39,-76.78,18.32
p1,1764317907.6494,3.514,-58.31,-76.66,18.28
p1,1764317907.7664,3.512,-58.56,-76.51,17.88
p1,1764317907.7667,-4.655,-67.71,-77.03,8.776
p1,1764317907.8984,3.517,-58.22,-76.53,18.24
p1,1764317917.7269,3.513,-58.57,-76.12,17.47
p1,1764317917.7487,3.519,-57.8,-76.18,18.32
p1,1764317917.7489,-4.672,-66.76,-77.56,10.42
p1,1764317917.8659,3.518,-58.11,-76.56,18.39
p1,1764317917.9977,4.665,-67.5,-77.88,9.961
p1,1764317917.9979,3.512,-58.35,-76.59,18.17
C,1764317919.005,5,0
p1,1764317927.8262,3.516,-58.09,-77.18,19.04
p1,1764317927.8482,3.513,-58.6,-76.96,18.29
p1,1764317927.9654,3.512,-58.35,-76.5,18.08
p1,1764317928.0972,3.509,-58.24,-76.67,18.37
p1,1764317937.9257,3.516,-58.18,-76.75,18.5
p1,1764317937.9477,3.513,-58.26,-76.47,18.15
p1,1764317938.0649,3.511,-58.64,-77.25,18.55
p1,1764317938.1967,3.507,-58.43,-77,18.51
G,1764317938,13.069071667,-16.747475,18.6
p1,1764317948.0252,3.513,-58.32,-77.09,18.72
p1,1764317948.0472,3.51,-58.4,-76.93,18.47
p1,1764317948.1641,3.513,-58.69,-76.25,17.49
p1,1764317948.1644,-4.696,-68.23,-77.33,8.529
p1,1764317948.2962,3.517,-58.28,-76.8,18.46
p1,1764317958.1246,3.516,-58.34,-76.52,18.12
p1,1764317958.1464,3.511,-58.34,-75.52,17.1
p1,1764317958.2636,3.518,-58.16,-76.8,18.57
p1,1764317958.3954,4.723,-67.24,-77.62,9.965
p1,1764317958.3957,3.518,-58.22,-76.5,18.22
C,1764317959.004,4,0
p1,1764317968.2239,3.514,-58.08,-76.49,18.35
p1,1764317968.2459,3.516,-58.37,-76.71,18.27
p1,1764317968.3631,3.514,-58.12,-76.94,18.76
p1,1764317968.4949,3.514,-58.25,-76.6,18.29
p1,1764317978.3234,3.508,-58.46,-76.66,18.13
p1,1764317978.3454,3.515,-58.5,-76.47,17.89
p1,1764317978.4626,3.516,-58.52,-76.44,17.84
p1,1764317978.5944,3.509,-58.15,-76.6,18.39
C,1764317979.012,5,0
p1,1764317988.4229,3.514,-58.14,-76.45,18.24
p1,1764317988.4449,3.513,-58.25,-75.9,17.58
p1,1764317988.5619,3.508,-58.53,-76.91,18.32
p1,1764317988.6939,3.514,-58.34,-76.28,17.87
p1,1764317998.5224,3.51,-58.3,-76.49,18.12
p1,1764317998.5441,4.689,-66.87,-77.6,10.34
p1,1764317998.5444,3.514,-58.15,-76.07,17.86
p1,1764317998.6614,3.514,-58.2,-76.45,18.19
p1,1764317998.7934,3.508,-58.12,-76.3,18.12
G,1764317998,13.069071667,-16.747475,18.5
C,1764317999.007,4,0
p1,1764318008.6216,3.506,-58.27,-76.1,17.76
p1,1764318008.6436,3.511,-58.71,-76.27,17.49
p1,1764318008.7609,3.513,-58.39,-76.28,17.83
p1,1764318008.8926,3.511,-58.5,-76.09,17.52
p1,1764318018.7211,3.51,-58.09,-77.25,19.11
p1,1764318018.7431,3.513,-58.1,-76.45,18.29
p1,1764318018.8604,3.508,-58.41,-76.44,17.96
p1,1764318018.9921,3.513,-58.11,-76.54,18.37
p1,1764318028.8206,3.51,-58.21,-76.2,17.91
p1,1764318028.8426,3.509,-58.36,-76.65,18.23
p1,1764318028.9596,3.51,-58.14,-76.62,18.42
p1,1764318029.0916,3.514,-58.08,-75.88,17.73
p1,1764318038.9201,3.508,-58.28,-76.1,17.75
p1,1764318038.9419,3.514,-58.19,-76.17,17.91
C,1764318039.006,5,0
p1,1764318039.0591,3.514,-58.27,-76.13,17.78
p1,1764318039.1911,3.515,-58.55,-76.59,17.97
p1,1764318049.0193,3.509,-58.19,-76.12,17.86
p1,1764318049.0413,3.517,-57.88,-76.64,18.71
p1,1764318049.1586,3.511,-58.38,-76.4,17.95
p1,1764318049.2903,3.512,-58.22,-76.89,18.61
G,1764318058,13.069071667,-16.747475,18.4
C,1764318059.007,4,0
p1,1764318059.1188,3.512,-58.33,-76.13,17.73
p1,1764318059.1408,3.506,-58.2,-75.99,17.72
p1,1764318059.2581,3.512,-58.37,-76.84,18.4
p1,1764318059.3898,3.512,-58.32,-76.39,18
p1,1764318069.2183,3.51,-58.21,-76.52,18.24
p1,1764318069.2403,3.512,-58.45,-76.19,17.66
p1,1764318069.3573,3.51,-58.19,-76.44,18.19
p1,1764318069.4893,3.512,-58.13,-77,18.81
C,1764318079.006,5,0
p1,1764318079.3178,3.514,-57.98,-76.28,18.24
p1,1764318079.3398,3.512,-58.59,-76.31,17.65
p1,1764318079.4568,3.513,-58.08,-76.58,18.44
p1,1764318079.5888,3.511,-58.26,-76.3,17.97
p1,1764318089.4171,3.509,-58.31,-76.71,18.34
p1,1764318089.4391,3.503,-58.13,-76.05,17.86
p1,1764318089.5563,3.51,-58.19,-77.41,19.16
p1,1764318089.6881,3.514,-58.35,-76.86,18.45
p1,1764318099.5165,3.509,-58.02,-76.68,18.6
p1,1764318099.5386,3.511,-58.2,-76.64,18.38
p1,1764318099.6558,3.517,-58.18,-77.5,19.27
p1,1764318099.7875,3.512,-58.23,-76.32,18.03
p1,1764318102.2701,6.626,-69.82,-77.62,7.011
p1,1764318107.1346,3.99,-69.13,-76.33,6.282
p1,1764318107.1348,3.921,-69.1,-76.15,6.092
p1,1764318107.5768,4.758,-66.57,-74.96,7.71
p1,1764318107.5773,7.55,-65.58,-74.68,8.525
p1,1764318107.7591,3.673,-62.09,-74.37,12.01
p1,1764318107.8296,-4.77,-60.58,-70.75,9.74
p1,1764318107.8303,-4.661,-60.92,-70.83,9.444
p1,1764318107.8501,4.291,-63.88,-73.66,9.294
p1,1764318107.8503,4.272,-63.45,-72.9,8.926
p1,1764318107.8718,-4.306,-59.83,-73.19,13.16
p1,1764318107.8963,3.101,-66.16,-73.72,6.72
p1,1764318107.8965,4.01,-66.3,-74.46,7.437
p1,1764318107.9378,3.612,-65.91,-72.9,6.011
p1,1764318107.9563,6.332,-65.51,-73.11,6.77
p1,1764318107.9976,-3.717,-63.08,-73.72,10.25
p1,1764318108.0545,-3.966,-63.23,-71.53,7.608
p1,1764318108.0821,-2.882,-60.71,-72.39,11.37
p1,1764318108.0826,3.902,-63.54,-73.13,9.086
p1,1764318108.1286,2.736,-63.76,-73.08,8.775
p1,1764318108.1423,-2.677,-62.32,-70.88,7.909
p1,1764318108.2411,-6.163,-64.04,-72.88,8.228
p1,1764318108.2833,3.8,-64.09,-71.16,6.119
p1,1764318108.3351,3.885,-62.5,-71.9,8.872
p1,1764318108.3368,4.34,-62.83,-71.53,8.079
p1,1764318108.3605,-6.19,-57.24,-73.09,15.74
p1,1764318108.3610,-5.382,-57.43,-72.51,14.94
p1,1764318108.3773,-2.362,-62.56,-73.24,10.29
p1,1764318108.5088,-5.107,-58.11,-68.26,9.705
p1,1764318108.5096,-5.126,-58.69,-67.42,8.1
p1,1764318108.5331,2.876,-62.19,-71.97,9.294
p1,1764318108.5508,-1.401,-59.21,-69.55,9.917
p1,1764318108.5513,-5.487,-59.21,-68.52,8.764
p1,1764318108.5823,-6.399,-61.09,-70.69,9.09
p1,1764318108.6353,-4.782,-64.53,-71.54,6.05
p1,1764318108.6361,-4.856,-63.59,-71.74,7.427
p1,1764318108.6571,-6.683,-61.16,-69.77,7.963
p1,1764318108.6573,3.506,-61.21,-70.97,9.277
p1,1764318108.6728,2.694,-64.1,-71.27,6.254
p1,1764318108.7158,6.217,-61.56,-72.1,10.14
p1,1764318108.7160,2.206,-62.54,-71.41,8.261
p1,1764318108.7371,7.6,-57.91,-72.6,14.53
p1,1764318108.7653,-6.423,-61.4,-71.98,10.19
p1,1764318108.7856,2.71,-59.02,-67.41,7.706
p1,1764318108.7861,7.432,-58.7,-67.56,8.256
p1,1764318108.8250,-3.872,-59.71,-67.67,7.209
p1,1764318108.8263,-5.125,-59.26,-67.31,7.311
p1,1764318108.8425,5.5,-62.12,-70.97,8.244
p1,1764318108.8428,5.542,-62.68,-71.48,8.192
p1,1764318108.8638,3.047,-58.57,-67.08,7.85
p1,1764318108.8643,-7.6,-58.4,-68.15,9.269
p1,1764318108.8860,-6.221,-61.59,-69.61,7.276
p1,1764318108.9488,-4.294,-60.16,-67.67,6.662
p1,1764318109.0053,5.451,-62.43,-70.1,6.849
p1,1764318109.0058,4.708,-62.07,-70.76,8.064
p1,1764318109.0851,6.311,-63.25,-72.41,8.603
p1,1764318109.1311,-2.742,-61.2,-69.31,7.375
p1,1764318109.1313,-5.069,-61.47,-68.79,6.427
p1,1764318109.2678,4.685,-63.45,-71.93,7.819
p1,1764318109.2683,6.31,-63.62,-72.4,8.163
p1,1764318109.2863,5.548,-63.48,-71.65,7.45
p1,1764318109.2868,-5.258,-63.67,-71.07,6.527
p1,1764318109.3111,-7.563,-64.65,-71.68,6.063
p1,1764318109.3333,6.669,-57.43,-68.07,10.25
p1,1764318109.4200,-7.6,-55.72,-66.63,10.54
p1,1764318109.4203,2.677,-56,-66.57,10.17
p1,1764318109.4283,6.586,-57.97,-64.97,6.033
p1,1764318109.4703,-6.668,-57.21,-68.17,10.6
p1,1764318109.4706,2.361,-57.03,-67.55,10.12
p1,1764318109.4971,-5.57,-60.56,-69.59,8.443
p1,1764318109.5225,-2.223,-61.76,-71.79,9.576
p1,1764318109.5445,5.184,-62.54,-71.63,8.509
p1,1764318109.5891,-7.6,-55.61,-72.14,16.43
p1,1764318109.6160,3.514,-57.37,-68.94,11.26
p1,1764318109.6243,-4.303,-62.4,-70.71,7.622
p1,1764318109.6383,3.511,-57.24,-71.35,13.94
p1,1764318109.7058,7.597,-64.33,-74.02,9.198
p1,1764318109.7063,-4.234,-64.72,-73.37,8.015
p1,1764318109.7551,3.511,-57.88,-71.64,13.58
p1,1764318109.8043,3.836,-66.18,-73.42,6.33
p1,1764318109.8048,-6.652,-65.33,-72.98,6.833
p1,1764318109.8871,3.511,-57.94,-70.85,12.68
p1,1764318109.9028,5.784,-66.22,-73.74,6.678
p1,1764318109.9031,5.773,-66.19,-73.54,6.467
p1,1764318109.9271,3.448,-56.41,-70.91,14.35
p1,1764318109.9688,-7.179,-57.45,-70.56,12.89
p1,1764318109.9691,-2.223,-57.59,-70.19,12.35
p1,1764318110.0013,-2.762,-61.35,-70.96,9.097
p1,1764318110.0395,3.999,-57.49,-70.35,12.62
p1,1764318110.0536,7.874,-62.64,-70.62,7.223
p1,1764318110.0538,4.288,-62.41,-70.31,7.127
p1,1764318110.0715,-1.899,-59.35,-67.18,7.04
p1,1764318110.1031,3.809,-62.75,-71.65,8.307
p1,1764318110.1376,2.05,-57.4,-68.79,11.06
p1,1764318110.1383,-5.127,-57.38,-69.48,11.83
p1,1764318110.2180,3.027,-62.88,-71.23,7.668
p1,1764318110.2185,-4.694,-64,-71.53,6.684
p1,1764318110.2436,7.221,-60.42,-71.31,10.53
p1,1764318110.2438,-2.294,-60.35,-71.36,10.65
p1,1764318110.2965,-6.566,-56.11,-68.5,12.13
p1,1764318110.2975,-4.358,-56.52,-68.04,11.2
p1,1764318110.3140,5.325,-60.69,-68.65,7.203
p1,1764318110.3383,5.093,-55.48,-70.35,14.73
p1,1764318110.3531,3.858,-64.06,-71.23,6.243
p1,1764318110.3533,1.758,-62.97,-71.29,7.626
p1,1764318110.3853,3.851,-63.03,-72.1,8.493
p1,1764318110.4056,-4.407,-66.31,-73.59,6.374
p1,1764318110.4791,-2.533,-61.51,-70.19,8.044
p1,1764318110.4793,5.826,-61.42,-70.72,8.758
p1,1764318110.5073,1.929,-64.95,-73.19,7.534
p1,1764318110.5476,4.272,-65.95,-73.02,6.121
p1,1764318110.6056,5.895,-62.46,-71.72,8.719
p1,1764318110.6066,-4.669,-62.36,-71.68,8.772
p1,1764318110.6363,6.729,-65.35,-73.65,7.61
p1,1764318110.6366,-5.002,-65.47,-73.42,7.185
p1,1764318110.6780,7.479,-61.02,-72.61,11.28
p1,1764318110.7611,-7.13,-66.31,-73.97,6.845
p1,1764318110.7786,-6.374,-56.92,-73.63,16.61
p1,1764318110.8723,5.53,-63.4,-71.09,6.881
p1,1764318110.8726,5.456,-63.26,-71.06,7
p1,1764318110.8873,-5.493,-59.29,-71.96,12.44
p1,1764318110.8876,-5.476,-59.48,-71.89,12.15
p1,1764318110.9358,2.668,-60.67,-71.43,10.38
p1,1764318110.9365,-6.41,-60.56,-71.91,11.02
p1,1764318110.9503,4.673,-61.54,-71.17,9.131
p1,1764318110.9505,4.663,-61.47,-72.01,10.14
p1,1764318110.9786,5.172,-60.21,-68.87,8.024
p1,1764318111.0163,1.925,-62.29,-72.36,9.619
p1,1764318111.0166,-6.914,-61.97,-72.73,10.38
p1,1764318111.0313,6.646,-60.67,-72.02,11.02
p1,1764318111.0626,-5.437,-57.12,-67.21,9.645
p1,1764318111.1818,-4.625,-52.99,-69.15,16.06
p1,1764318111.1821,-4.712,-52.95,-69.03,15.97
p1,1764318111.2523,5.584,-54.98,-71.65,16.58
p1,1764318111.2526,5.607,-54.03,-70.42,16.29
p1,1764318111.2743,1.825,-61.16,-69.08,7.155
p1,1764318111.3368,4.47,-53.97,-71.94,17.9
p1,1764318111.3581,1.609,-58.72,-66.69,7.218
p1,1764318111.3791,-3.791,-57.27,-67.16,9.412
p1,1764318111.3968,-3.454,-56.65,-65.14,7.819
p1,1764318111.4636,7.284,-53.12,-68.46,15.22
p1,1764318111.4638,-5.576,-53.26,-69.08,15.71
p1,1764318111.5696,5.6,-61.71,-71.78,9.62
p1,1764318111.5703,5.201,-59.29,-72.38,12.88
p1,1764318111.6120,4.488,-58.5,-70.47,11.69
p1,1764318111.6125,5.49,-58.18,-70.89,12.47
p1,1764318111.6543,-6.41,-63.47,-71.65,7.462
p1,1764318111.6968,2.347,-64.25,-72.05,7.013
p1,1764318111.7168,2.71,-65.58,-73.42,7.064
p1,1764318111.7388,5.526,-64.28,-74.5,9.781
p1,1764318111.7800,-7.248,-60.08,-72.96,12.65
p1,1764318111.7808,-1.984,-60.74,-72.93,11.92
p1,1764318111.8023,6.269,-66.44,-74.29,7.064
p1,1764318111.8923,-5.121,-65.31,-72.96,6.834
p1,1764318111.8928,-5.891,-64.84,-73.33,7.827
p1,1764318111.9171,2.047,-64.18,-72.9,8.091
p1,1764318111.9176,6.756,-64.9,-73.05,7.427
p1,1764318111.9663,-7.09,-63.75,-73.51,9.277
p1,1764318111.9921,-3.231,-59.59,-71.85,11.99
p1,1764318112.0408,3.413,-65.1,-74.37,8.72
p1,1764318112.0688,-6.848,-64.14,-72.2,7.317
p1,1764318112.0761,-1.426,-63.55,-70.7,6.23
p1,1764318112.0970,6.741,-67.75,-76.28,7.869
p1,1764318112.0973,2.712,-68.09,-75.27,6.256
p1,1764318112.1111,4.721,-67.8,-75.73,7.171
p1,1764318112.1393,4.059,-63.1,-71.37,7.565
p1,1764318112.1678,1.788,-65.2,-73.67,7.802
p1,1764318112.1690,-6.677,-64.89,-73.59,8.069
p1,1764318112.2148,4.309,-66.24,-73.67,6.565
p1,1764318112.3480,2.419,-62.5,-70.87,7.689
p1,1764318112.3760,-2.957,-65.55,-72.7,6.227
p1,1764318112.3948,-5.511,-66.59,-73.61,6.055
p1,1764318112.4116,2.767,-66.42,-73.79,6.488
p1,1764318112.4121,-5.379,-67.4,-75.03,6.806
p1,1764318112.4321,-7.394,-65.83,-75.66,9.353
p1,1764318112.4331,5.558,-67.01,-74.96,7.197
p1,1764318112.5208,-5.195,-64.74,-74.62,9.407
p1,1764318112.5348,-2.262,-63.53,-74.27,10.36
p1,1764318112.5763,-7.119,-64.06,-74.36,9.877
p1,1764318112.5771,-5.6,-64.7,-74.46,9.271
p1,1764318112.7038,-4.614,-66.99,-75.9,8.319
p1,1764318112.7050,-3.917,-66.46,-75.32,8.259
p1,1764318112.8591,3.64,-65.91,-75.92,9.554
p1,1764318112.8731,6.232,-66.77,-76.04,8.724
p1,1764318112.9226,-5.573,-67.41,-74.47,6.111
p1,1764318113.0650,-3.883,-66.86,-76.23,8.839
p1,1764318113.0653,3.888,-66.54,-75.49,8.363
p1,1764318113.1398,7.856,-68.53,-75.84,6.42
p1,1764318113.5333,6.715,-67.34,-76.89,9.04
p1,1764318115.0583,3.486,-68.18,-75.29,6.182
p1,1764318115.4383,-6.712,-68.41,-76.36,7.19
p1,1764318115.5398,5.108,-67.02,-74.93,7.148
p1,1764318115.5408,1.981,-65.96,-74.59,7.989
p1,1764318115.5590,4.336,-68.09,-76.29,7.485
p1,1764318115.5815,-4.693,-66,-75.45,8.927
p1,1764318115.5825,-4.848,-65.69,-75.65,9.501
p1,1764318115.6446,7.517,-68.85,-76.42,6.742
p1,1764318115.7471,-2.646,-63.28,-76.27,12.76
p1,1764318115.7476,6.283,-63.04,-76.71,13.48
p1,1764318115.9198,-3.883,-60.12,-75.68,15.44
p1,1764318116.0648,5.446,-68.83,-76.32,6.632
p1,1764318116.1268,-7.015,-69.63,-76.98,6.464
p1,1764318116.1683,-6.008,-68.82,-76.43,6.779
p1,1764318116.1700,2.669,-68.43,-75.94,6.668
p1,1764318116.5118,-6.29,-68.88,-76.14,6.355
p1,1764318116.5633,6.884,-65.65,-74.22,7.925
p1,1764318116.5645,3.683,-66.06,-73.75,6.883
p1,1764318116.6586,-5.114,-66.96,-76.31,8.811
p1,1764318116.8581,-3.789,-68.88,-75.89,6.044
p1,1764318116.8591,7.431,-68.2,-76.38,7.465
p1,1764318116.9430,5.843,-66.55,-75.47,8.322
p1,1764318116.9438,-4.185,-66.15,-75.04,8.29
p1,1764318117.3763,-4.878,-65.09,-76.46,11.04
p1,1764318117.3765,-1.933,-64.96,-75.34,9.957
p1,1764318117.4618,6.19,-67.99,-76.82,8.222
p1,1764318117.9445,-5.525,-69.41,-76.92,6.658
p1,1764318118.2026,6.268,-67.26,-76.76,8.987
G,1764318118,13.06907,-16.747475,18.3
C,1764318119.009,4,0
p1,1764318119.7156,3.516,-58.24,-76.46,18.15
p1,1764318119.7376,3.514,-58.28,-76.04,17.69
p1,1764318119.8545,3.509,-58.22,-75.77,17.47
p1,1764318119.9865,3.512,-58.19,-76.34,18.09
p1,1764318129.8148,3.507,-58.49,-75.73,17.16
p1,1764318129.8368,3.507,-58.53,-76.84,18.25
p1,1764318129.9540,3.512,-58.3,-76.13,17.76
p1,1764318130.0858,3.519,-58.34,-77.11,18.71
C,1764318139.008,5,0
p1,1764318139.9143,3.513,-58.26,-76.29,17.96
p1,1764318139.9363,3.515,-58.37,-76.56,18.12
p1,1764318140.0535,3.517,-58.25,-76.95,18.64
p1,1764318140.1853,3.513,-58.2,-75.76,17.48
p1,1764318150.0138,3.513,-58.2,-76.61,18.34
p1,1764318150.0358,3.515,-58.51,-77.19,18.62
p1,1764318150.1528,3.512,-58.58,-75.66,17
p1,1764318150.2848,3.518,-58.16,-75.94,17.71
C,1764318159.007,4,0
p1,1764318160.1133,3.512,-58.19,-76.64,18.39
p1,1764318160.1353,3.514,-58.37,-76.55,18.12
p1,1764318160.2523,3.508,-58.48,-76.65,18.1
p1,1764318160.3840,4.743,-67.82,-77.15,8.784
p1,1764318160.3843,3.512,-58.17,-76.28,18.04
p1,1764318170.2125,3.512,-58.68,-75.7,16.93
p1,1764318170.2345,3.509,-58.47,-75.94,17.39
p1,1764318170.3518,3.52,-58.38,-76.28,17.83
p1,1764318170.4835,3.515,-58.29,-76.71,18.36
G,1764318178,13.06907,-16.747473333,18.3
p1,1764318180.3120,3.51,-58.71,-75.89,17.09
p1,1764318180.3340,3.511,-58.11,-76.36,18.19
p1,1764318180.4513,3.516,-58.78,-76.48,17.63
p1,1764318180.5830,3.507,-58.48,-76.39,17.84
p1,1764318190.4115,3.509,-58.49,-76.53,17.97
p1,1764318190.4335,3.513,-58.33,-76.33,17.94
p1,1764318190.5507,3.511,-58.51,-75.83,17.24
p1,1764318190.6825,3.512,-58.52,-76.8,18.22
C,1764318199.008,5,0
p1,1764318200.5110,3.512,-58.21,-76.28,18
p1,1764318200.5330,3.516,-58.26,-76.41,18.08
p1,1764318200.6500,3.515,-58.38,-76.31,17.85
p1,1764318200.7820,3.515,-58.18,-76.31,18.06
p1,1764318210.6102,3.506,-58.57,-76.35,17.71
p1,1764318210.6322,3.515,-58.11,-76.66,18.49
p1,1764318210.7495,3.507,-58.35,-76.8,18.39
p1,1764318210.8812,3.507,-58.32,-77.37,19
C,1764318219.008,4,0
p1,1764318220.7097,3.511,-58.06,-76.47,18.35
p1,1764318220.7317,3.512,-58.21,-76.15,17.87
p1,1764318220.8490,3.514,-58.17,-76.79,18.56
p1,1764318220.9807,3.502,-58.51,-76.67,18.09
p1,1764318230.8092,3.508,-58.31,-76.75,18.38
p1,1764318230.8312,3.516,-58.37,-76.65,18.21
p1,1764318230.9485,3.513,-58.32,-76.19,17.8
p1,1764318231.0802,3.512,-58.17,-75.9,17.66
G,1764318238,13.069068333,-16.74747,18.3
p1,1764318240.9087,3.509,-58.63,-76.2,17.5
p1,1764318240.9307,3.512,-58.42,-76.29,17.79
p1,1764318241.0477,3.511,-58.2,-76.08,17.81
p1,1764318241.1797,3.51,-58.32,-76.3,17.91
p1,1764318251.0080,3.509,-58.48,-76.33,17.78
p1,1764318251.0300,3.514,-58.46,-76.38,17.85
p1,1764318251.1472,3.51,-58.39,-76.64,18.18
p1,1764318251.2790,3.509,-58.49,-76.57,18.01
C,1764318258.272,4,0
C,1764318259.01,5,0
p1,1764318261.1075,3.517,-58.44,-76.36,17.85
p1,1764318261.1295,3.516,-58.55,-77.15,18.54
p1,1764318261.2467,3.509,-58.41,-76.35,17.87
p1,1764318261.3785,3.511,-58.23,-76.24,17.93
p1,1764318271.2070,3.51,-58.03,-76.53,18.43
p1,1764318271.2290,3.511,-58.33,-76.71,18.31
p1,1764318271.3462,3.51,-58.5,-76.6,18.02
p1,1764318271.4780,3.513,-58.37,-76.3,17.85
C,1764318279.01,4,0
p1,1764318281.3064,3.507,-58.19,-76.11,17.85
p1,1764318281.3282,-4.652,-67.7,-77.35,9.151
p1,1764318281.3284,3.511,-58.62,-76.23,17.53
p1,1764318281.4455,3.508,-58.22,-76.8,18.52
p1,1764318281.5775,3.511,-58.25,-76.3,17.98
p1,1764318291.4057,3.507,-58.45,-76.38,17.86
p1,1764318291.4277,3.521,-58.18,-77.22,18.98
p1,1764318291.5449,3.511,-58.13,-76.69,18.5
p1,1764318291.6767,3.509,-58.19,-76.39,18.13
G,1764318298,13.069065,-16.747466667,18.3
C,1764318299.01,5,0
p1,1764318301.5052,3.507,-58.41,-76.37,17.89
p1,1764318301.5272,3.508,-58.46,-76.36,17.83
p1,1764318301.6444,3.508,-58.3,-76.56,18.2
p1,1764318301.7762,3.513,-58.43,-76.77,18.27
p1,1764318311.6047,3.507,-58.52,-76.31,17.72
p1,1764318311.6267,3.51,-58.49,-76.54,17.98
p1,1764318311.7439,3.517,-58.47,-76.34,17.8
p1,1764318311.8757,3.515,-58.58,-76.53,17.88
C,1764318319.011,4,0
p1,1764318321.7042,3.515,-58.7,-76.42,17.64
p1,1764318321.7259,3.513,-58.58,-76.24,17.59
p1,1764318321.7262,4.661,-68.02,-76.85,8.221
p1,1764318321.8432,3.508,-58.43,-76.52,18.02
p1,1764318321.9752,3.508,-58.56,-76.8,18.17
p1,1764318331.8034,3.507,-58.37,-76.35,17.91
p1,1764318331.8254,3.517,-58.62,-76.17,17.48
p1,1764318331.9427,3.511,-58.35,-76.78,18.37
